date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:30:48	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.6c.delayed	(from https://qingswap.com/market.php)
09:30:48	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.6e.delayed	(from https://qingswap.com/market.php)
09:30:49	2613/2613	U-----	200	untouched ('')	image/png	etag:%22ab2bbbdbe07a46e0e047850c62301f0b%22	https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/6636.png	(from https://qingswap.com/market.php)
09:30:49	2552/2552	U-----	200	untouched ('')	image/png	etag:%2251cec93b9021a4e88470ef0ff6a4ff76%22	https://s2.coinmarketcap.com/static/img/coins/64x64/512.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/512.png	(from https://qingswap.com/market.php)
09:30:49	2617/2617	U-----	200	untouched ('')	image/png	etag:%226dc2384c76f0511335a73b39487c06bf%22	https://s2.coinmarketcap.com/static/img/coins/64x64/109.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/109.png	(from https://qingswap.com/market.php)
09:30:49	2396/2396	U-----	200	untouched ('')	image/png	etag:%22940a2a3c47a31e6b927db48b93f606d8%22	https://s2.coinmarketcap.com/static/img/coins/64x64/328.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/328.png	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.70.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.72.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.74.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.76.delayed	(from https://qingswap.com/market.php)
09:30:49	923/923	U-----	200	untouched ('')	image/png	etag:%22ae9f6b15ca809b5d92a8f305d954682b%22	https://s2.coinmarketcap.com/static/img/coins/64x64/825.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/825.png	(from https://qingswap.com/market.php)
09:30:49	2595/2595	U-----	200	untouched ('')	image/png	etag:%228773d043b33796b33994cff31b70e599%22	https://s2.coinmarketcap.com/static/img/coins/64x64/2577.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/2577.png	(from https://qingswap.com/market.php)
09:30:49	5559/5559	U-----	200	untouched ('')	image/png	etag:%220fdc3cbc5dc9561ca43dfc0452581112%22	https://s2.coinmarketcap.com/static/img/coins/64x64/7278.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/7278.png	(from https://qingswap.com/market.php)
09:30:49	2790/2790	U-----	200	untouched ('')	image/png	etag:%222b4047ef139810f5403fe2987bd2dc9e%22	https://s2.coinmarketcap.com/static/img/coins/64x64/2010.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/2010.png	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.78.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.7a.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.7c.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.7e.delayed	(from https://qingswap.com/market.php)
09:30:49	535/535	U-----	200	untouched ('')	image/png	etag:%2204f0e1d741bc52bc5661fb462e41aca4%22	https://s2.coinmarketcap.com/static/img/coins/64x64/2011.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/2011.png	(from https://qingswap.com/market.php)
09:30:49	2578/2578	U-----	200	untouched ('')	image/png	etag:%222943f019593615299e83d014fb8b407e%22	https://s2.coinmarketcap.com/static/img/coins/64x64/4172.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/4172.png	(from https://qingswap.com/market.php)
09:30:49	2402/2402	U-----	200	untouched ('')	image/png	etag:%222e3d1cb92bfb8542be1afb8679c4d994%22	https://s2.coinmarketcap.com/static/img/coins/64x64/1975.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/1975.png	(from https://qingswap.com/market.php)
09:30:49	2895/2895	U-----	200	untouched ('')	image/png	etag:%223ccf0e68aca6fa3844258c438f4b45bd%22	https://s2.coinmarketcap.com/static/img/coins/64x64/3794.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/3794.png	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.80.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.82.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.84.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.86.delayed	(from https://qingswap.com/market.php)
09:30:49	1511/1511	U-----	200	untouched ('')	image/png	etag:%22345d2f579f8c58b9a0164905c7fe7914%22	https://s2.coinmarketcap.com/static/img/coins/64x64/2565.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/2565.png	(from https://qingswap.com/market.php)
09:30:49	34542/34542	U-----	200	untouched ('')	image/png	etag:%22460c13f5f92e250d65947395f8a6002f%22	https://s2.coinmarketcap.com/static/img/coins/64x64/1567.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/1567.png	(from https://qingswap.com/market.php)
09:30:49	1697/1697	U-----	200	untouched ('')	image/png	etag:%22c065832f3896abcbad6c12d8e012557c%22	https://s2.coinmarketcap.com/static/img/coins/64x64/1886.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/1886.png	(from https://qingswap.com/market.php)
09:30:49	948/948	U-----	200	untouched ('')	image/png	etag:%224a6e05fc0d4104ec89ab096d89eb5529%22	https://s2.coinmarketcap.com/static/img/coins/64x64/1274.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/1274.png	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.88.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.8a.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.8c.delayed	(from https://qingswap.com/market.php)
09:30:49	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.8e.delayed	(from https://qingswap.com/market.php)
09:30:50	2802/2802	U-----	200	untouched ('')	image/png	etag:%225c50cb5c44c5d6605071fbcdd0e5b279%22	https://s2.coinmarketcap.com/static/img/coins/64x64/7288.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/7288.png	(from https://qingswap.com/market.php)
09:30:50	4315/4315	U-----	200	untouched ('')	image/png	etag:%22cb2c26aef9294bc71944acfcbab7ea06%22	https://s2.coinmarketcap.com/static/img/coins/64x64/5802.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/5802.png	(from https://qingswap.com/market.php)
09:30:50	2273/2273	U-----	200	untouched ('')	image/png	etag:%22e0011e0a470c2aa9c36924826e2cbb4c%22	https://s2.coinmarketcap.com/static/img/coins/64x64/8387.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/8387.png	(from https://qingswap.com/market.php)
09:30:50	2449/2449	U-----	200	untouched ('')	image/png	etag:%224efe58e19dcc9d69bb1f46904dcfd6aa%22	https://s2.coinmarketcap.com/static/img/coins/64x64/5804.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/5804.png	(from https://qingswap.com/market.php)
09:30:50	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.90.delayed	(from https://qingswap.com/market.php)
09:30:50	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.91.delayed	(from https://qingswap.com/market.php)
09:30:50	3186/3186	U-----	200	untouched ('')	image/png	etag:%226c77961800c2cd80cca0f1bd36b3d609%22	https://s2.coinmarketcap.com/static/img/coins/64x64/4200.png	C:/My%20Web%20Sites/swap/s2.coinmarketcap.com/static/img/coins/64x64/4200.png	(from https://qingswap.com/market.php)
09:30:51	15850/15850	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Jun%202023%2009:30:51%20GMT	https://qingswap.com/app/referrals.php	C:/My%20Web%20Sites/swap/qingswap.com/app/referrals.92.delayed	(from https://qingswap.com/market.php)
09:30:51	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.93.delayed	(from https://qingswap.com/contact.php)
09:30:51	0/-1	---M--	302	error ('')			https://qingswap.com/app/referrals.php	C:/My%20Web%20Sites/swap/qingswap.com/app/referrals.94.delayed	(from https://qingswap.com/contact.php)
09:31:08	13581/13581	U-----	200	untouched ('')	image/png	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/images/favicon.png	C:/My%20Web%20Sites/swap/qingswap.com/app/images/favicon.png	(from https://qingswap.com/auth/login.php)
09:31:08	11120/11120	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://qingswap.com/auth/login.php)
09:31:08	1422101/1422101	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:34%20GMT	https://qingswap.com/app/css/style.css	C:/My%20Web%20Sites/swap/qingswap.com/app/css/style.css	(from https://qingswap.com/auth/login.php)
09:31:08	27093/27093	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/sweetalert2/dist/sweetalert2.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://qingswap.com/auth/login.php)
09:31:09	31000/31000	U-----	200	untouched ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/swap/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://qingswap.com/auth/login.php)
09:31:09	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.a2.delayed	(from https://qingswap.com/aml-cft-policy.php)
09:31:12	20981/20981	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Jun%202023%2009:31:10%20GMT	https://qingswap.com/app/	C:/My%20Web%20Sites/swap/qingswap.com/app/index.html	(from https://qingswap.com/auth/login.php)
09:31:12	3341/3341	U-----	200	untouched ('')	image/png	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/images/logo-full.png	C:/My%20Web%20Sites/swap/qingswap.com/app/images/logo-full.png	(from https://qingswap.com/auth/login.php)
09:31:12	239712/239712	U-----	200	untouched ('')	application/javascript	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/global/global.min.js	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/global/global.min.js	(from https://qingswap.com/auth/login.php)
09:31:12	9562/9562	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2006%20Jun%202023%2009:31:10%20GMT	https://qingswap.com/auth/forgot-password.php	C:/My%20Web%20Sites/swap/qingswap.com/auth/forgot-password.html	(from https://qingswap.com/auth/login.php)
09:31:12	0/-1	---M--	302	error ('')			https://qingswap.com/app/referrals.php	C:/My%20Web%20Sites/swap/qingswap.com/app/referrals.a3.delayed	(from https://qingswap.com/aml-cft-policy.php)
09:31:12	57696/57696	U-----	200	untouched ('')	application/javascript	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://qingswap.com/auth/login.php)
09:31:12	11520/11520	U-----	200	untouched ('')	application/javascript	date:Wed,%2008%20Mar%202023%2002:27:34%20GMT	https://qingswap.com/app/js/custom.min.js	C:/My%20Web%20Sites/swap/qingswap.com/app/js/custom.min.js	(from https://qingswap.com/auth/login.php)
09:31:13	1374/1374	U-----	200	untouched ('')	application/javascript	date:Wed,%2008%20Mar%202023%2002:27:34%20GMT	https://qingswap.com/app/js/deznav-init.js	C:/My%20Web%20Sites/swap/qingswap.com/app/js/deznav-init.js	(from https://qingswap.com/auth/login.php)
09:31:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Jun%202023%2009:31:13%20GMT	https://qingswap.com/Qingswap.com	C:/My%20Web%20Sites/swap/qingswap.com/Qingswap.com	(from https://qingswap.com/privacy-policy.php)
09:31:13	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.a5.delayed	(from https://qingswap.com/privacy-policy.php)
09:31:13	0/-1	---M--	302	error ('')			https://qingswap.com/app/referrals.php	C:/My%20Web%20Sites/swap/qingswap.com/app/referrals.a6.delayed	(from https://qingswap.com/privacy-policy.php)
09:31:13	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.a7.delayed	(from https://qingswap.com/risk-warning.php)
09:31:13	0/-1	---M--	302	error ('')			https://qingswap.com/app/referrals.php	C:/My%20Web%20Sites/swap/qingswap.com/app/referrals.a8.delayed	(from https://qingswap.com/risk-warning.php)
09:31:13	0/-1	---M--	302	error ('')			https://qingswap.com/app/exchange.php	C:/My%20Web%20Sites/swap/qingswap.com/app/exchange.a9.delayed	(from https://qingswap.com/terms-of-services.php)
09:31:13	0/-1	---M--	302	error ('')			https://qingswap.com/app/referrals.php	C:/My%20Web%20Sites/swap/qingswap.com/app/referrals.aa.delayed	(from https://qingswap.com/terms-of-services.php)
09:31:14	37600/37600	U-----	200	untouched ('')	application/javascript	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/sweetalert2/dist/sweetalert2.min.js	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://qingswap.com/auth/login.php)
09:31:14	2710/2710	U-----	200	untouched ('')	application/javascript	date:Wed,%2008%20Mar%202023%2002:27:34%20GMT	https://qingswap.com/app/js/plugins-init/sweetalert.init.js	C:/My%20Web%20Sites/swap/qingswap.com/app/js/plugins-init/sweetalert.init.js	(from https://qingswap.com/auth/login.php)
09:31:16	17539/17539	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/themify-icons/css/themify-icons.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/themify-icons/css/themify-icons.css	(from https://qingswap.com/app/css/style.css)
09:31:16	89741/89741	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/css/line-awesome.min.css	(from https://qingswap.com/app/css/style.css)
09:31:16	8721/8721	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/avasta/css/style.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/avasta/css/style.css	(from https://qingswap.com/app/css/style.css)
09:31:16	20431/20431	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/flaticon/flaticon.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/flaticon/flaticon.css	(from https://qingswap.com/app/css/style.css)
09:31:31	106759/106759	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/icomoon/icomoon.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/icomoon/icomoon.css	(from https://qingswap.com/app/css/style.css)
09:31:32	57997/57997	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/animate/animate.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/animate/animate.min.css	(from https://qingswap.com/app/css/style.css)
09:31:32	28765/28765	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/aos/css/aos.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/aos/css/aos.min.css	(from https://qingswap.com/app/css/style.css)
09:31:32	2714/2714	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://qingswap.com/app/css/style.css)
09:31:33	2146/2146	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/vendor/metismenu/css/metisMenu.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/vendor/metismenu/css/metisMenu.min.css	(from https://qingswap.com/app/css/style.css)
09:31:33	8672/8672	U-----	200	untouched ('')	image/png	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/images/pattern/pattern5.png	C:/My%20Web%20Sites/swap/qingswap.com/app/images/pattern/pattern5.png	(from https://qingswap.com/app/css/style.css)
09:31:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Jun%202023%2009:31:33%20GMT	https://qingswap.com/auth/images/favicon.png	C:/My%20Web%20Sites/swap/qingswap.com/auth/images/favicon.png	(from https://qingswap.com/auth/forgot-password.php)
09:31:48	73079/73079	U-----	200	untouched ('')	image/jpeg	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/images/1.jpg	C:/My%20Web%20Sites/swap/qingswap.com/app/images/1.jpg	(from https://qingswap.com/app/css/style.css)
09:31:49	7720/7720	U-----	200	untouched ('')	image/png	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/images/like.png	C:/My%20Web%20Sites/swap/qingswap.com/app/images/like.png	(from https://qingswap.com/app/css/style.css)
09:31:49	83704/83704	U-----	200	untouched ('')	image/jpeg	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/images/profile/cover.jpg	C:/My%20Web%20Sites/swap/qingswap.com/app/images/profile/cover.jpg	(from https://qingswap.com/app/css/style.css)
09:31:49	13361/13361	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/simple-line-icons/css/simple-line-icons.css	(from https://qingswap.com/app/css/style.css)
09:31:50	59317/59317	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:34%20GMT	https://qingswap.com/app/icons/font-awesome/css/all.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/font-awesome/css/all.min.css	(from https://qingswap.com/app/css/style.css)
09:31:50	141736/141736	U-----	200	untouched ('OK')	text/css	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://qingswap.com/app/css/style.css)
09:31:51	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:51%20GMT	https://qingswap.com/app/icons/themify-icons/fonts/themifyd41dd41d.eot?	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/themify-icons/fonts/themifyd41dd41dd41d.eot	(from https://qingswap.com/app/icons/themify-icons/css/themify-icons.css)
09:31:51	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:51%20GMT	https://qingswap.com/app/icons/themify-icons/fonts/themify.woff	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/themify-icons/fonts/themify.woff	(from https://qingswap.com/app/icons/themify-icons/css/themify-icons.css)
09:31:51	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:51%20GMT	https://qingswap.com/app/icons/themify-icons/fonts/themify.ttf	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/themify-icons/fonts/themify.ttf	(from https://qingswap.com/app/icons/themify-icons/css/themify-icons.css)
09:31:52	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/themify-icons/fonts/themify9f249f24.eot?-fvbane	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/themify-icons/fonts/themify9f249f249f24.eot	(from https://qingswap.com/app/icons/themify-icons/css/themify-icons.css)
09:31:52	234630/234630	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/themify-icons/fonts/themify9f249f24.svg?-fvbane	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/themify-icons/fonts/themify9f249f249f24.svg	(from https://qingswap.com/app/icons/themify-icons/css/themify-icons.css)
09:31:52	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:52%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-brands-400.eot	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-brands-400.eot	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:52	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:52%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-brands-400d41d.eot?	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-brands-400d41dd41d.eot	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:53	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:53%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-brands-400.woff2	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-brands-400.woff2	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:53	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:53%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-brands-400.woff	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-brands-400.woff	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:54	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:54%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-brands-400.ttf	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-brands-400.ttf	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:54	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:54%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-regular-400.eot	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-regular-400.eot	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:54	927335/927335	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2008%20Mar%202023%2002:27:32%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-brands-400.svg	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-brands-400.svg	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:54%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-regular-400d41d.eot?	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-regular-400d41dd41d.eot	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:55%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-regular-400.woff2	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-regular-400.woff2	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
09:31:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Jun%202023%2009:31:55%20GMT	https://qingswap.com/app/icons/line-awesome/fonts/la-regular-400.woff	C:/My%20Web%20Sites/swap/qingswap.com/app/icons/line-awesome/fonts/la-regular-400.woff	(from https://qingswap.com/app/icons/line-awesome/css/line-awesome.min.css)
